Row ID,Postal Code,Sales
1489,90008.0,42
1490,19143.0,5
1491,10024.0,62
1492,10035.0,5
1493,10035.0,977
1494,98661.0,9
1495,31907.0,40
1496,75019.0,10
1497,75019.0,16
1498,75019.0,13
1499,94122.0,18
1500,78745.0,16
1501,78745.0,223
1502,78745.0,540
1503,90045.0,33
1504,90045.0,9
1505,90004.0,6
1506,90004.0,1004
1507,10024.0,17
1508,31907.0,396
1509,68104.0,34
1510,90036.0,8
1511,91767.0,385
1512,91767.0,35
1513,75220.0,200
1514,75220.0,21
1515,75220.0,6
1516,19120.0,63
1517,89031.0,1669
1518,98105.0,83
1519,98105.0,13
1520,94110.0,21
1521,60610.0,16
1522,85705.0,206
1523,85705.0,19
1524,85705.0,198
1525,85705.0,247
1526,85705.0,86
1527,18103.0,4
1528,18103.0,11
1529,19711.0,26
1530,19711.0,7
1531,33142.0,74
1532,85281.0,10
1533,85281.0,8
1534,10035.0,212
1535,92677.0,203
1536,8302.0,40
1537,8302.0,11
1538,2149.0,39
1539,2149.0,16
1540,2149.0,782
1541,2149.0,242
1542,43229.0,8
1543,43229.0,10
1544,92024.0,82
1545,92024.0,34
1546,13601.0,1573
1547,78207.0,335
1548,78207.0,23
1549,78207.0,27
1550,10011.0,559
1551,77095.0,9
1552,92024.0,111
1553,54915.0,21
1554,40475.0,124
1555,98006.0,5
1556,11561.0,91
1557,19140.0,9
1558,19140.0,79
1559,98103.0,171
1560,98103.0,35
1561,94109.0,18
1562,98115.0,2
1563,10011.0,1044
1564,19134.0,11
1565,29203.0,354
1566,98105.0,453
1567,75002.0,21
1568,75002.0,8
1569,90004.0,122
1570,30318.0,12
1571,90004.0,603
1572,90004.0,21
1573,90004.0,29
1574,90004.0,381
1575,79907.0,40
1576,79907.0,763
1577,60505.0,23
1578,35630.0,4
1579,10011.0,170
1580,10024.0,307
1581,10024.0,382
1582,10024.0,41
1583,10024.0,1217
1584,10024.0,47
1585,10024.0,6
1586,10024.0,979
1587,10024.0,143
1588,10024.0,10
1589,10024.0,247
1590,23464.0,10
1591,76051.0,33
1592,76051.0,8
1593,98502.0,201
1594,90032.0,13
1595,61604.0,359
1596,43229.0,47
1597,10011.0,547
1598,75007.0,16
1599,75007.0,6
1600,75007.0,99
1601,75007.0,15
1602,19901.0,211
1603,37167.0,6
1604,19711.0,155
1605,90049.0,39
1606,90049.0,5
1607,90049.0,73
1608,90049.0,5
1609,90049.0,22
1610,90049.0,9
1611,90008.0,290
1612,90008.0,201
1613,90008.0,83
1614,94601.0,1000
1615,19143.0,83
1616,55122.0,3
1617,55122.0,41
1618,55122.0,29
1619,10011.0,59
1620,10011.0,6
1621,98031.0,198
1622,98031.0,786
1623,98031.0,23
1624,98031.0,50
1625,90049.0,675
1626,90049.0,1265
1627,10011.0,523
1628,70506.0,517
1629,44105.0,17
1630,44105.0,41
1631,44105.0,1006
1632,44105.0,10
1633,44105.0,10
1634,44105.0,25
1635,44105.0,58
1636,97224.0,15
1637,97224.0,669
1638,97224.0,438
1639,20016.0,19
1640,20016.0,9
1641,20016.0,12
1642,20016.0,41
1643,60076.0,12
1644,98115.0,1247
1645,98115.0,3149
1646,98115.0,209
1647,19140.0,35
1648,19140.0,3
1649,19143.0,121
1650,19143.0,45
1651,94110.0,109
1652,94110.0,13
1653,98105.0,169
1654,98105.0,132
1655,98105.0,2
1656,98105.0,8
1657,98105.0,95
1658,53209.0,34
1659,90045.0,160
1660,98115.0,88
1661,98115.0,13
1662,19143.0,677
1663,19143.0,13
1664,75217.0,41
1665,75217.0,297
1666,75217.0,4
1667,75217.0,94
1668,75217.0,74
1669,75217.0,14
1670,10011.0,1018
1671,77095.0,16
1672,89031.0,58
1673,75023.0,167
1674,23434.0,196
1675,77041.0,21
1676,77041.0,6
1677,94110.0,104
1678,94110.0,17
1679,19134.0,64
1680,19134.0,32
1681,19134.0,42
1682,19134.0,399
1683,90008.0,18
1684,94110.0,14
1685,19143.0,99
1686,19143.0,1
1687,19143.0,7
1688,19140.0,10
1689,19140.0,310
1690,19143.0,853
1691,46203.0,33
1692,46203.0,10
1693,43229.0,21
1694,75023.0,13
1695,7002.0,63
1696,7002.0,14
1697,7002.0,104
1698,90008.0,106
1699,90008.0,21
1700,98115.0,515
1701,10035.0,11
1702,10035.0,1931
1703,10035.0,9
1704,92037.0,12
1705,85301.0,9
1706,19120.0,11
1707,94122.0,43
1708,94122.0,148
1709,94122.0,7
1710,94122.0,71
1711,94122.0,19
1712,94122.0,1702
1713,77070.0,14
1714,60610.0,765
1715,94110.0,307
1716,10011.0,7
1717,10011.0,242
1718,10011.0,454
1719,10011.0,35
1720,10011.0,39
1721,10011.0,47
1722,60623.0,159
1723,60623.0,255
1724,60623.0,359
1725,19143.0,434
1726,19143.0,3
1727,19143.0,88
1728,43017.0,1048
1729,22153.0,100
1730,22153.0,7
1731,28314.0,96
1732,28314.0,10
1733,75081.0,338
1734,75081.0,154
1735,28540.0,34
1736,28540.0,22
1737,28540.0,4
1738,94122.0,31
1739,94122.0,17
1740,94122.0,129
1741,92037.0,20
1742,19140.0,20
1743,19140.0,7
1744,19140.0,11
1745,19140.0,442
1746,14609.0,13
1747,28540.0,11
1748,28540.0,10
1749,77095.0,10
1750,77095.0,6
1751,78207.0,206
1752,94601.0,9
1753,94122.0,559
1754,94122.0,109
1755,94122.0,8
1756,76106.0,360
1757,76106.0,1718
1758,77095.0,41
1759,77095.0,46
1760,19143.0,19
1761,92105.0,411
1762,92105.0,28
1763,92105.0,293
1764,23434.0,35
1765,23434.0,4
1766,23434.0,109
1767,23434.0,9
1768,27405.0,7
1769,27405.0,51
1770,75081.0,6
1771,75081.0,12
1772,60623.0,97
1773,60623.0,62
1774,21215.0,20
1775,21215.0,497
1776,21215.0,5
1777,21215.0,3
1778,90004.0,368
1779,90004.0,14
1780,10011.0,59
1781,10011.0,83
1782,2038.0,6
1783,2038.0,122
1784,53209.0,219
1785,53209.0,98
1786,53209.0,33
1787,53209.0,86
1788,53142.0,134
1789,53142.0,699
1790,53142.0,139
1791,10011.0,48
1792,53711.0,2807
1793,53711.0,46
1794,77041.0,60
1795,66062.0,107
1796,10024.0,63
1797,10024.0,347
1798,10024.0,37
1799,95123.0,215
1800,75081.0,11
1801,75081.0,53
1802,98002.0,4
1803,19134.0,5
1804,19134.0,4663
1805,19134.0,79
1806,90049.0,2575
1807,90049.0,45
1808,90049.0,254
1809,74133.0,69
1810,60610.0,16
1811,60610.0,54
1812,22801.0,1441
1813,43055.0,77
1814,43055.0,4
1815,90045.0,170
1816,98105.0,7
1817,98105.0,9
1818,90036.0,9
1819,60623.0,75
1820,60623.0,29
1821,60623.0,92
1822,60623.0,6
1823,60623.0,62
1824,60623.0,5
1825,97756.0,31
1826,97756.0,11
1827,97756.0,22
1828,27604.0,1127
1829,31204.0,38
1830,44105.0,779
1831,74403.0,1439
1832,74403.0,262
1833,28110.0,207
1834,78745.0,1439
1835,78745.0,36
1836,6450.0,21
1837,30076.0,1245
1838,28205.0,17
1839,28205.0,44
1840,28205.0,62
1841,28205.0,78
1842,42104.0,140
1843,78207.0,40
1844,78207.0,40
1845,98115.0,90
1846,20016.0,40
1847,20016.0,37
1848,90004.0,362
1849,90004.0,7
1850,46614.0,34
1851,46614.0,831
1852,46614.0,26
1853,46614.0,106
1854,46614.0,97
1855,46614.0,141
1856,90032.0,14
1857,77041.0,127
1858,77041.0,34
1859,6010.0,137
1860,6010.0,100
1861,10009.0,257
1862,10009.0,119
1863,78207.0,49
1864,80013.0,727
1865,80013.0,24
1866,43055.0,370
1867,89015.0,196
1868,19143.0,31
1869,19143.0,78
1870,98103.0,6
1871,94122.0,99
1872,94122.0,801
1873,94122.0,272
1874,99207.0,70
1875,43229.0,16
1876,11561.0,176
1877,78207.0,470
1878,90049.0,393
1879,90049.0,302
1880,32216.0,68
1881,10011.0,29
1882,10011.0,383
1883,10011.0,563
1884,19143.0,217
1885,76248.0,6
1886,94122.0,31
1887,33012.0,7
1888,33012.0,398
1889,45014.0,121
1890,45014.0,409
1891,92646.0,10
1892,92646.0,3
1893,32127.0,7
1894,97504.0,24
1895,22901.0,34
1896,59801.0,487
1897,55407.0,1793
1898,33178.0,29
1899,33178.0,505
1900,33178.0,174
1901,29501.0,191
1902,48205.0,14
1903,97477.0,5
1904,97477.0,478
1905,97477.0,28
1906,46203.0,909
1907,32712.0,2
1908,32712.0,27
1909,90008.0,136
1910,11572.0,18
1911,90008.0,99
1912,77041.0,273
1913,77041.0,597
1914,30076.0,149
1915,33437.0,4
1916,33437.0,15
1917,33437.0,11
1918,2038.0,11
1919,48227.0,299
1920,13601.0,895
1921,13601.0,462
1922,19601.0,15
1923,76017.0,863
1924,76017.0,47
1925,92024.0,92
1926,94110.0,199
1927,90045.0,177
1928,80219.0,88
1929,98105.0,6
1930,98105.0,46
1931,98105.0,659
1932,85254.0,271
1933,70506.0,145
1934,70506.0,15
1935,94109.0,244
1936,94109.0,166
1937,94109.0,14
1938,80020.0,19
1939,80020.0,33
1940,80020.0,8
1941,80020.0,662
1942,62301.0,47
1943,62301.0,27
1944,62301.0,3
1945,75007.0,95
1946,75007.0,10
1947,10009.0,23
1948,10009.0,11
1949,10009.0,254
1950,10009.0,12
1951,10009.0,26
1952,10009.0,197
1953,10009.0,18
1954,10009.0,1282
1955,10009.0,4
1956,10009.0,238
1957,10009.0,167
1958,10009.0,17
1959,65807.0,16
1960,65807.0,33
1961,65807.0,296
1962,65807.0,112
1963,65807.0,13
1964,65807.0,24
1965,65807.0,286
1966,65807.0,24
1967,7501.0,281
1968,7501.0,69
1969,7501.0,166
1970,74133.0,291
1971,60623.0,6
1972,60623.0,408
1973,60610.0,5
1974,60610.0,2
1975,60610.0,35
1976,36116.0,275
1977,36116.0,1394
1978,36116.0,545
1979,97301.0,5
1980,85301.0,933
1981,85301.0,42
1982,31907.0,3
1983,73120.0,479
1984,94513.0,320
1985,94513.0,23
1986,94513.0,26
1987,43229.0,1439
1988,65807.0,17
1989,65807.0,1024
1990,65807.0,26
1991,65807.0,17
1992,19134.0,4
1993,97477.0,71
1994,97477.0,5
1995,97477.0,11
1996,77036.0,294
1997,77036.0,8
1998,23320.0,15
1999,23320.0,161
2000,23320.0,144
2001,91104.0,199
2002,91104.0,41
2003,40214.0,95
2004,40214.0,304
2005,79424.0,11
2006,65203.0,29
2007,65203.0,47
2008,60623.0,183
2009,37604.0,4
2010,37604.0,333
2011,37604.0,24
2012,77041.0,159
2013,77041.0,46
2014,36830.0,350
2015,36830.0,13
2016,36830.0,900
2017,92404.0,17
2018,92404.0,14
2019,92404.0,33
2020,92404.0,40
2021,2908.0,1606
2022,2908.0,17
2023,2908.0,49
2024,2908.0,872
2025,93727.0,239
2026,98103.0,141
2027,93534.0,33
2028,93534.0,67
2029,1453.0,14
2030,1453.0,104
2031,1453.0,61
2032,1453.0,10
2033,76106.0,9
2034,76106.0,9
2035,55901.0,8
2036,55901.0,269
2037,59715.0,29
2038,59715.0,14
2039,85345.0,11
2040,85345.0,4
2041,85345.0,9
2042,85345.0,75
2043,92105.0,57
2044,44107.0,38
2045,77095.0,15
2046,8861.0,162
2047,8861.0,597
2048,8861.0,55
2049,19134.0,289
2050,19134.0,2
2051,19134.0,6
2052,19134.0,341
2053,19134.0,11
2054,19134.0,25
2055,47374.0,17
2056,48227.0,199
2057,48227.0,1586
2058,48227.0,84
2059,48227.0,411
2060,90049.0,11
2061,90049.0,80
2062,90049.0,15
2063,90049.0,64
2064,90049.0,19
2065,90049.0,405
2066,90049.0,146
2067,90049.0,251
2068,90049.0,12
2069,91767.0,199
2070,91767.0,710
2071,19134.0,1
2072,91761.0,283
2073,98105.0,7
2074,94513.0,59
2075,94513.0,761
2076,94122.0,58
2077,21215.0,39
2078,21215.0,90
2079,21215.0,94
2080,85023.0,106
2081,85023.0,111
2082,85023.0,7
2083,90008.0,37
2084,77036.0,23
2085,10009.0,122
2086,10009.0,18
2087,10009.0,324
2088,10009.0,146
2089,10009.0,3
2090,91730.0,5
2091,19805.0,26
2092,19805.0,310
2093,56560.0,479
2094,87401.0,12
2095,28403.0,13
2096,39212.0,511
2097,39212.0,91
2098,39212.0,8
2099,97206.0,37
2100,97206.0,279
2101,80219.0,636
2102,80219.0,83
2103,85705.0,259
2104,10009.0,221
2105,10009.0,26
2106,33437.0,15
2107,75150.0,0
2108,92374.0,19
2109,92374.0,398
2110,92374.0,5
2111,92374.0,17
2112,92374.0,323
2113,92374.0,29
2114,92374.0,1295
2115,92374.0,46
2116,92374.0,425
2117,14609.0,209
2118,95207.0,159
2119,98105.0,5
2120,98105.0,895
2121,32174.0,2
2122,94086.0,215
2123,48911.0,241
2124,48911.0,27
2125,19143.0,104
2126,19143.0,62
2127,19143.0,86
2128,19134.0,64
2129,19134.0,20
2130,3820.0,33
2131,3820.0,38
2132,3820.0,139
2133,10011.0,19
2134,19134.0,152
2135,19134.0,10
2136,19134.0,94
2137,75051.0,14
2138,75051.0,3
2139,10009.0,146
2140,11561.0,149
2141,11561.0,17
2142,11561.0,991
2143,19140.0,30
2144,19140.0,23
2145,19140.0,16
2146,17403.0,422
2147,17403.0,38
2148,17403.0,254
2149,94521.0,43
2150,10035.0,84
2151,77840.0,233
2152,63116.0,111
2153,2169.0,14
2154,10009.0,14
2155,75081.0,22
2156,90032.0,21
2157,55407.0,501
2158,55407.0,161
2159,32725.0,17
2160,60610.0,8
2161,45231.0,79
2162,94601.0,34
2163,95336.0,314
2164,78041.0,191
2165,78041.0,8
2166,78041.0,139
2167,78041.0,15
2168,78041.0,6
2169,44240.0,14
2170,44240.0,71
2171,44240.0,107
2172,76903.0,305
2173,94122.0,19
2174,77070.0,9
2175,77041.0,61
2176,84106.0,45
2177,84106.0,60
2178,84106.0,41
2179,84106.0,71
2180,10009.0,85
2181,10009.0,44
2182,10009.0,442
2183,10009.0,3999
2184,10009.0,199
2185,10009.0,63
2186,93905.0,54
2187,35810.0,29
2188,47201.0,70
2189,47201.0,121
2190,47201.0,1454
2191,90049.0,60
2192,98105.0,153
2193,98105.0,65
2194,98105.0,123
2195,98105.0,35
2196,98105.0,44
2197,37918.0,4
2198,36116.0,14
2199,19120.0,15
2200,19120.0,5
2201,72209.0,22
2202,72209.0,881
2203,98103.0,6
2204,98103.0,191
2205,17602.0,20
2206,37620.0,67
2207,60505.0,29
2208,60505.0,38
2209,10009.0,16
2210,6824.0,832
2211,6824.0,43
2212,48146.0,167
2213,10035.0,27
2214,95123.0,1
2215,95123.0,61
2216,95123.0,241
2217,95123.0,108
2218,32216.0,2
2219,94110.0,9
2220,94110.0,14
2221,94110.0,1145
2222,43302.0,485
2223,43302.0,37
2224,43302.0,70
2225,19134.0,54
2226,80122.0,72
2227,78745.0,2
2228,78745.0,124
2229,10024.0,330
2230,94122.0,673
2231,94122.0,52
2232,46350.0,526
2233,60610.0,228
2234,97206.0,319
2235,,205
2236,46203.0,190
2237,46203.0,24
2238,84604.0,44
2239,60610.0,44
2240,90049.0,1016
2241,90049.0,38
2242,19134.0,494
2243,91104.0,56
2244,91104.0,5
2245,91104.0,9
2246,91104.0,8
2247,91104.0,659
2248,90004.0,13
2249,90004.0,41
2250,90004.0,11
2251,90004.0,541
2252,90004.0,19
2253,92105.0,143
2254,94110.0,43
2255,94110.0,43
2256,4401.0,437
2257,4401.0,109
2258,94122.0,1212
2259,94122.0,18
2260,92024.0,5
2261,92024.0,371
2262,10035.0,166
2263,22204.0,359
2264,30318.0,499
2265,30318.0,5
2266,30318.0,8
2267,28110.0,7
2268,98115.0,12
2269,14609.0,6
2270,14609.0,6
2271,33180.0,47
2272,98105.0,199
2273,94122.0,435
2274,94122.0,1119
2275,90036.0,143
2276,90036.0,122
2277,38671.0,306
2278,38671.0,85
2279,38671.0,223
2280,98115.0,97
2281,98115.0,614
2282,98115.0,199
2283,6457.0,48
2284,47362.0,23
2285,47362.0,60
2286,37130.0,14
2287,24153.0,35
2288,43615.0,17
2289,90032.0,16
2290,98115.0,892
2291,31907.0,287
2292,31907.0,595
2293,31907.0,12
2294,10009.0,4
2295,6457.0,181
2296,10011.0,13
2297,10011.0,259
2298,10011.0,42
2299,10011.0,1399
2300,10011.0,503
2301,48640.0,12
2302,48640.0,11
2303,31907.0,316
2304,30076.0,723
2305,30076.0,106
2306,60623.0,141
2307,77041.0,27
2308,10009.0,390
2309,85345.0,280
2310,85345.0,68
2311,85345.0,88
2312,85345.0,15
2313,85345.0,215
2314,57103.0,14
2315,57103.0,416
2316,57103.0,43
2317,57103.0,182
2318,57103.0,60
2319,57103.0,389
2320,23223.0,194
2321,98115.0,265
2322,42420.0,94
2323,42420.0,60
2324,42420.0,76
2325,42420.0,364
2326,10035.0,79
2327,10035.0,46
2328,10035.0,12
2329,80525.0,14
2330,19140.0,547
2331,90004.0,41
2332,90004.0,41
2333,47905.0,277
2334,47905.0,5
2335,37042.0,69
2336,6824.0,10
2337,6824.0,426
2338,10009.0,25
2339,10009.0,45
2340,43229.0,10
2341,31088.0,41
2342,2038.0,63
2343,2038.0,113
2344,60623.0,123
2345,53209.0,490
2346,78207.0,70
2347,78207.0,1
2348,78207.0,557
2349,90032.0,9
2350,90032.0,69
2351,90032.0,10
2352,90032.0,79
2353,90032.0,10
2354,94122.0,1552
2355,94122.0,137
2356,94122.0,36
2357,94122.0,239
2358,10024.0,1579
2359,10024.0,1071
2360,10024.0,613
2361,10024.0,34
2362,10024.0,155
2363,43229.0,13
2364,22980.0,127
2365,22980.0,160
2366,22980.0,46
2367,95823.0,120
2368,20735.0,23
2369,45014.0,532
2370,45014.0,4
2371,2886.0,252
2372,60505.0,60
2373,60505.0,2
2374,60505.0,23
2375,60505.0,253
2376,30080.0,5
2377,43229.0,76
2378,43229.0,9
2379,91360.0,32
2380,44052.0,7
2381,44052.0,49
2382,44052.0,54
2383,93727.0,176
2384,93727.0,16
2385,93727.0,185
2386,93727.0,211
2387,93727.0,479
2388,92105.0,7
2389,92105.0,24
2390,10009.0,6
2391,10009.0,41
2392,10009.0,1619
2393,10009.0,113
2394,2148.0,39
2395,10035.0,37
2396,10035.0,59
2397,10035.0,37
2398,94109.0,5
2399,94109.0,16
2400,29501.0,628
2401,29501.0,56
2402,65807.0,94
2403,65807.0,28
2404,77340.0,956
2405,90045.0,1115
2406,90045.0,128
2407,90045.0,79
2408,94122.0,24
2409,94122.0,359
2410,94122.0,211
2411,19120.0,5
2412,90036.0,7
2413,90045.0,11
2414,90045.0,629
2415,53209.0,754
2416,1040.0,301
2417,87105.0,595
2418,87105.0,79
2419,89431.0,2396
2420,92236.0,63
2421,92236.0,99
2422,60126.0,230
2423,60126.0,9
2424,45014.0,158
2425,45014.0,13
2426,45014.0,273
2427,45014.0,39
2428,76017.0,1
2429,76017.0,8
2430,76017.0,12
2431,94110.0,58
2432,98103.0,7
2433,10009.0,366
2434,77070.0,54
2435,22153.0,33
2436,22153.0,826
2437,87401.0,545
2438,80027.0,145
2439,80027.0,35
2440,33614.0,7
2441,7055.0,345
2442,7055.0,174
2443,7055.0,662
2444,7055.0,95
2445,7055.0,26
2446,7055.0,257
2447,90004.0,17
2448,19143.0,492
2449,29406.0,269
2450,95123.0,29
2451,10011.0,18
2452,10011.0,119
2453,10011.0,9
2454,10011.0,57
2455,10011.0,71
2456,10011.0,107
2457,10011.0,7
2458,10011.0,59
2459,10011.0,46
2460,7060.0,97
2461,98115.0,29
2462,98115.0,98
2463,10009.0,83
2464,10009.0,14
2465,10009.0,136
2466,10009.0,3
2467,23602.0,9
2468,23602.0,571
2469,23602.0,32
2470,23602.0,16
2471,28314.0,14
2472,28314.0,451
2473,28314.0,64
2474,90032.0,217
2475,90032.0,82
2476,90032.0,87
2477,90032.0,1101
2478,90036.0,1322
2479,10011.0,5
2480,75220.0,11
2481,75220.0,153
2482,98105.0,1003
2483,98105.0,35
2484,98105.0,1137
2485,98105.0,99
2486,98105.0,5
2487,19711.0,85
2488,19711.0,9
2489,19711.0,20
2490,10024.0,631
2491,10024.0,23
2492,90049.0,90
2493,14701.0,4548
2494,77095.0,300
2495,77095.0,719
2496,46544.0,647
2497,92037.0,64
2498,92037.0,124
2499,94109.0,9
2500,33178.0,37
2501,60076.0,12
2502,60076.0,2
2503,60076.0,9
2504,94110.0,7
2505,94122.0,53
2506,94122.0,8187
2507,94122.0,77
2508,77070.0,32
2509,90045.0,196
2510,90045.0,479
2511,73120.0,1117
2512,71203.0,106
2513,33614.0,45
2514,60623.0,95
2515,60623.0,47
2516,43402.0,264
2517,77095.0,604
2518,7090.0,129
2519,73120.0,20
2520,73120.0,29
2521,73120.0,868
2522,73120.0,12
2523,73120.0,5
2524,73120.0,121
2525,77041.0,42
2526,77041.0,25
2527,77041.0,6
2528,77041.0,9
2529,77041.0,7
2530,33311.0,10
2531,72209.0,114
2532,72209.0,17
2533,72209.0,12
2534,72209.0,339
2535,19120.0,1801
2536,92253.0,46
2537,44105.0,181
2538,44105.0,431
2539,44105.0,155
2540,94122.0,1348
2541,94122.0,700
2542,85254.0,111
2543,19134.0,143
2544,2148.0,173
2545,2148.0,14
2546,95123.0,205
2547,95123.0,102
2548,85023.0,2
2549,85023.0,1879
2550,85023.0,313
2551,85023.0,5
2552,42420.0,821
2553,42420.0,21
2554,29203.0,25
2555,32303.0,705
2556,10035.0,50
2557,77070.0,51
2558,33065.0,6
2559,84057.0,1406
2560,84057.0,15
2561,84057.0,323
2562,37211.0,9
2563,37211.0,10
2564,10009.0,15
2565,10009.0,33
2566,42104.0,71
2567,98226.0,25
2568,98226.0,2665
2569,10011.0,478
2570,43055.0,164
2571,43055.0,13
2572,60098.0,2
2573,75007.0,1399
2574,47905.0,526
2575,31907.0,16
2576,31907.0,319
2577,31907.0,11
2578,31907.0,675
2579,22304.0,62
2580,22304.0,489
2581,22304.0,19
2582,22304.0,16
2583,22304.0,155
2584,22304.0,12
2585,22304.0,187
2586,76117.0,6
2587,10024.0,248
2588,10024.0,22
2589,90004.0,5
2590,90004.0,246
2591,60090.0,14
2592,60090.0,601
2593,29483.0,79
2594,29483.0,327
2595,47201.0,180
2596,47201.0,914
2597,47201.0,587
2598,47201.0,530
2599,47201.0,14
2600,10024.0,121
2601,10024.0,122
2602,10035.0,14
2603,10035.0,1349
2604,10035.0,136
2605,10035.0,61
2606,32216.0,1
2607,92024.0,16
2608,76017.0,24
2609,76017.0,2
2610,76017.0,1218
2611,76017.0,5
2612,76017.0,15
2613,76017.0,6
2614,90045.0,41
2615,90049.0,230
2616,90049.0,18
2617,94110.0,5
2618,94110.0,121
2619,88220.0,4
2620,88220.0,67
2621,88220.0,37
2622,88220.0,18
2623,63116.0,25
2624,10024.0,11199
2625,10024.0,2399
2626,10024.0,63
2627,10024.0,52
2628,45503.0,60
2629,45503.0,652
2630,45503.0,11
2631,74133.0,14
2632,98103.0,39
2633,98103.0,42
2634,98103.0,220
2635,28314.0,4
2636,28314.0,7
2637,90045.0,323
2638,10035.0,19
2639,10035.0,13
2640,10035.0,64
2641,10035.0,858
2642,71901.0,29
2643,60505.0,186
2644,27604.0,36
2645,27604.0,18
2646,74133.0,57
2647,74133.0,42
2648,74133.0,12
2649,74133.0,821
2650,74133.0,104
2651,92345.0,424
2652,84604.0,10
2653,84604.0,11
2654,84604.0,164
2655,84604.0,1292
2656,84604.0,25
2657,84604.0,261
2658,84604.0,14
2659,94110.0,10
2660,85234.0,883
2661,10035.0,1979
2662,10035.0,79
2663,65807.0,8
2664,38109.0,3
2665,38109.0,370
2666,38109.0,2
2667,79109.0,79
2668,79109.0,28
2669,90045.0,40
2670,90045.0,105
2671,1852.0,166
2672,1852.0,785
2673,1852.0,26
2674,1852.0,1325
2675,92024.0,166
2676,28806.0,8
2677,28806.0,43
2678,81001.0,11
2679,81001.0,25
2680,49201.0,14
2681,49201.0,619
2682,49201.0,89
2683,49201.0,350
2684,49201.0,164
2685,90004.0,312
2686,27360.0,95
2687,27360.0,3
2688,61604.0,3
2689,90032.0,15
2690,60653.0,5
2691,19134.0,5
2692,80112.0,15
2693,80112.0,108
2694,98115.0,109
2695,33012.0,15
2696,43130.0,30
2697,32216.0,821
2698,32216.0,22638
2699,32216.0,21
2700,32216.0,8
2701,32216.0,30
2702,32216.0,18
2703,32216.0,122
2704,21215.0,116
2705,10009.0,132
2706,88220.0,16
2707,88220.0,19
2708,88220.0,192
2709,90049.0,227
2710,90049.0,1919
2711,32216.0,12
2712,44107.0,45
2713,12180.0,60
2714,28403.0,302
2715,98105.0,13
2716,10024.0,129
2717,31907.0,71
2718,10024.0,377
2719,92627.0,124
2720,77095.0,23
2721,27511.0,8
2722,27511.0,58
2723,22304.0,81
2724,94591.0,14
2725,94591.0,95
2726,19120.0,359
2727,19120.0,350
2728,43615.0,1
2729,43615.0,629
2730,98105.0,6
2731,98105.0,799
2732,98105.0,107
2733,7060.0,73
2734,7060.0,5
2735,88001.0,49
2736,19711.0,377
2737,19711.0,42
2738,19711.0,299
2739,19711.0,89
2740,35244.0,477
2741,35244.0,25
2742,43055.0,46
2743,92037.0,35
2744,94122.0,257
2745,94122.0,125
2746,28540.0,79
2747,2038.0,700
2748,75034.0,27
2749,32303.0,8
2750,98115.0,585
2751,95687.0,423
2752,90008.0,225
2753,94122.0,5
2754,94122.0,323
2755,94122.0,783
2756,94122.0,1447
2757,94122.0,11
2758,10035.0,239
2759,31907.0,76
2760,31907.0,481
2761,84107.0,48
2762,94110.0,0
2763,94110.0,101
2764,19140.0,10
2765,19140.0,31
2766,19140.0,8
2767,19134.0,34
2768,19134.0,1924
2769,75220.0,32
2770,75220.0,50
2771,75220.0,47
2772,53186.0,54
2773,33311.0,19
2774,48205.0,49
2775,45503.0,10
2776,92037.0,154
2777,80906.0,60
2778,93309.0,195
2779,33068.0,23
2780,33068.0,2
2781,10035.0,59
2782,55044.0,22
2783,48234.0,257
2784,19134.0,23
2785,45373.0,23
2786,90036.0,601
2787,90036.0,7
2788,78415.0,58
2789,78415.0,16
2790,78415.0,39
2791,68104.0,25
2792,68104.0,36
2793,68104.0,6
2794,90278.0,1075
2795,90278.0,438
2796,90278.0,18
2797,90278.0,308
2798,72209.0,13
2799,72209.0,39
2800,72209.0,145
2801,33180.0,783
2802,97301.0,7
2803,88001.0,41
2804,94122.0,12
2805,94122.0,25
2806,79907.0,47
2807,98115.0,9
2808,98115.0,12
2809,98115.0,704
2810,98115.0,561
2811,53209.0,179
2812,53209.0,185
2813,53209.0,214
2814,53209.0,999
2815,53209.0,653
2816,2038.0,114
2817,2038.0,60
2818,2038.0,124
2819,2038.0,1088
2820,92024.0,6
2821,92024.0,298
2822,92804.0,302
2823,76017.0,8
2824,76017.0,47
2825,77041.0,33
2826,77041.0,300
2827,77041.0,2
2828,77041.0,3
2829,43130.0,108
2830,43130.0,55
2831,43130.0,78
2832,97206.0,443
2833,97206.0,155
2834,35244.0,15
2835,35244.0,7
2836,90036.0,10
2837,90036.0,19
2838,90036.0,121
2839,32303.0,695
2840,10009.0,120
2841,23320.0,1139
2842,28314.0,229
2843,77340.0,143
2844,19140.0,36
2845,60098.0,845
2846,2149.0,50
2847,60653.0,762
2848,30076.0,56
2849,30076.0,2690
2850,32137.0,7
2851,19120.0,64
2852,47201.0,28
2853,11572.0,14
2854,11572.0,20
2855,2038.0,40
2856,57103.0,20
2857,92037.0,1603
2858,28314.0,225
2859,30318.0,67
2860,30318.0,377
2861,30318.0,1628
2862,30318.0,286
2863,32839.0,20
2864,94122.0,31
2865,94122.0,83
2866,94122.0,59
2867,94122.0,31
2868,43615.0,14
2869,43615.0,38
2870,33710.0,17
2871,85705.0,74
2872,85705.0,314
2873,90036.0,4
2874,92105.0,811
2875,10035.0,6
2876,92037.0,153
2877,92037.0,1013
2878,7090.0,52
2879,7090.0,4
